objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv,mjd_sequential,month_sin,month_cos,x_cord,y_cord,z_cord,class_GALAXY,class_QUASAR,class_STAR,r_standard,g_standard,mjd_sequential_standard,month_sin_standard,month_cos_standard,x_cord_standard,y_cord_standard,z_cord_standard
1237648722306859043,185.4119401,0.8164425,18.40055,17.18971,17.04815,17.0253,17.043,756,5,465,0.8680806,0,STAR,-0.000210811,52000,0.002528393,0.003641922,392,0.8660254037844387,-0.4999999999999998,-0.9954412599609488,-0.09430620515874204,0.014249127549290813,0.0,0.0,1.0,0.19739560253368849,-0.1826653491848599,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.6472804977397545,0.10223725286720763,0.2871963076080169
1237648721754193934,149.307881,0.360666479,19.17875,17.65318,17.13492,16.91208,16.80051,756,4,224,0.8763063,1,STAR,0.000288178,54468,-0.000606558,-0.000464701,2860,0.49999999999999994,0.8660254037844387,-0.8599054512925673,0.5104145282342392,0.00629477598846829,0.0,0.0,1.0,0.279625578796807,0.3047639622936219,0.943737881387609,-0.35505864828599676,1.5555435744979365,-0.22257077967688918,1.3036205418889208,0.057529775223884534
1237648720718201265,235.6404664,-0.504817586,18.50242,16.56397,15.63329,15.17798,14.80977,756,2,800,0.828738,1,GALAXY,0.03901537,51663,-0.00060393,-0.0016088,55,0.8660254037844387,-0.4999999999999998,-0.5643622019434038,-0.8254802711639162,-0.008810615003511942,1.0,0.0,0.0,-1.1434353784002051,-0.8407532887808362,-0.8083490346514506,0.44194513800504137,-0.7636920297155072,0.7035320070307861,-1.35036765342733,-0.37860920391319985
1237648720715710796,229.9397938,-0.45543627,19.19087,17.8896,17.30231,16.93553,16.6988,756,2,762,0.8463808,1,GALAXY,0.07603242,51689,0.002348271,-0.001553463,81,0.49999999999999994,-0.8660254037844387,-0.6435718790311544,-0.7653444018459226,-0.007948778737396857,1.0,0.0,0.0,0.43825731472723206,0.5534058114310948,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,0.4553236556415258,-1.2308972524968536,-0.35372534691894447
1237648704586776622,205.5668813,0.08260138,18.07424,17.12895,16.99964,16.62279,16.54517,752,4,414,0.9216873,0,STAR,0.00015758,51671,-0.000552887,-0.003563951,63,0.49999999999999994,-0.8660254037844387,-0.9020811969679262,-0.43156394158613437,0.0014416655482976882,0.0,0.0,1.0,0.15142376723895715,-0.24656636751492153,-0.8033519953187188,-0.35505864828599676,-1.385129336922007,-0.354731049577957,-0.5677841078422041,-0.08259441183882016
1237648702973083686,198.4511265,-1.076762868,17.22177,16.21554,15.87884,15.75844,15.72684,752,1,367,0.8367262,1,STAR,-0.00024488,56727,-0.000332554,-0.000809455,5119,1.0,6.123233995736766e-17,-0.948426465339479,-0.3164397295175231,-0.018791951110477434,0.0,0.0,1.0,-0.9107331694407905,-1.2071955504125462,2.3547768629677286,0.7336687706999448,0.08520711878796479,-0.4999567730012744,-0.33906976599221,-0.6668009986457746
1237648721233772582,186.9312672,-0.030865871,18.55911,17.67792,17.44053,17.34698,17.31329,756,3,475,0.8686697,1,STAR,0.000278193,54140,0.000654025,0.001101402,2532,0.8660254037844386,0.5000000000000001,-0.9926914895184441,-0.12067856656448192,-0.0005387110493893121,0.0,0.0,1.0,0.5692452981211251,0.33078290886185363,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6386639244455988,0.049843953720463324,-0.13977395972875875
1237648722833375273,161.8289421,1.23611318,18.09561,16.98192,16.5934,16.46099,16.39521,756,6,307,0.8428932,1,STAR,6.930115e-05,51910,-0.001450567,0.000940021,302,0.49999999999999994,0.8660254037844387,-0.94990859217038,0.3117824412736726,0.021572571342230337,0.0,0.0,1.0,-0.2335607384326894,-0.40119715627510455,-0.6540654452533586,-0.35505864828599676,1.5555435744979365,-0.5046011077691107,0.9090032305243786,0.49864659719775634
1237648721233510618,186.3902922,-0.195452067,19.53105,18.16166,17.63404,17.43225,17.34195,756,3,471,0.9004017,1,STAR,0.000368318,54140,0.002284445,0.001689866,2532,0.8660254037844386,0.5000000000000001,-0.9937810091538207,-0.11129990586156624,-0.0034112754828885816,0.0,0.0,1.0,0.7526303702275651,0.8395300880419572,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6420780006348437,0.06847630022306847,-0.22271370754442446
1237648705128628476,216.9740128,0.569608201,18.61331,16.67267,15.74967,15.34809,15.05085,752,5,490,0.8110688,1,GALAXY,0.08527369,51637,-0.00064355,-0.001765408,29,0.8660254037844387,-0.4999999999999998,-0.7988689090326476,-0.6014230085789812,0.009941374793971152,1.0,0.0,0.0,-1.0331446715026422,-0.7264339883779822,-0.8245894124828287,0.44194513800504137,-0.7636920297155072,-0.031309054016118554,-0.9052387927990908,0.16281826998704022
1237648722307514455,186.9870154,0.724309499,16.53872,15.32363,14.93395,14.80847,14.77504,756,5,475,0.8606179,1,STAR,-0.000190214,54153,0.000163283,0.001359767,2545,0.8660254037844386,0.5000000000000001,-0.9924944342812769,-0.12163468562895689,0.012641248855742245,0.0,0.0,1.0,-1.8061841579305555,-2.1452132801486146,0.7469794576612975,0.44194513800504115,0.9341062672914372,-0.6380464398484113,0.047944456311253714,0.2407719169813291
1237648720717086982,232.9929076,-0.550724506,18.95385,17.74154,17.12692,16.73001,16.50172,756,2,783,0.8429651,1,GALAXY,0.08483575,51989,-0.02707982,-0.003200679,381,1.0,6.123233995736766e-17,-0.6018860731160142,-0.7985241186952271,-0.009611807894188647,1.0,0.0,0.0,0.2720441588347791,0.3976917763101486,-0.6047196818426329,0.7336687706999448,0.08520711878796479,0.5859486694396153,-1.2968145514351097,-0.4017421006132686
1237648705675984916,240.8055564,1.053949713,18.78272,17.40832,16.87379,16.66453,16.57335,752,6,650,0.8508679,1,STAR,-0.000222595,51693,0.000768605,-0.001402561,85,0.49999999999999994,-0.8660254037844387,-0.48769248067319604,-0.8728216944960758,0.018393855273517154,0.0,0.0,1.0,0.03215855446134638,0.04724580317087105,-0.7896101371537066,-0.35505864828599676,-1.385129336922007,0.9437812520424828,-1.444419654175911,0.4068673124436402
1237648675604135955,239.8257811,1.115126874,18.7716,16.93115,16.23289,15.9867,15.83284,745,6,542,0.3132147,1,STAR,-0.000203386,51692,0.000222289,-0.000496213,84,0.49999999999999994,-0.8660254037844387,-0.5025358083956367,-0.8643373270456082,0.019461406829860153,0.0,0.0,1.0,-0.5752079522464063,-0.4545917366012587,-0.790234767070298,-0.35505864828599676,-1.385129336922007,0.8972687798475006,-1.4275639773154194,0.4376908009721291
1237648704055541889,218.4782716,-0.41123058,18.22265,16.66504,16.13432,15.76966,15.86634,752,3,500,0.899584,0,GALAXY,0.03588079,51637,-0.001138474,-0.009823021,29,0.8660254037844387,-0.4999999999999998,-0.7828240144734103,-0.6222017753243159,-0.007177265983864526,1.0,0.0,0.0,-0.668620522953513,-0.7344584250115945,-0.8245894124828287,0.44194513800504137,-0.7636920297155072,0.018968601103607614,-0.9465194398082658,-0.33144940683268787
1237648721232789630,184.7177473,-0.065279955,17.68981,15.85608,15.19374,14.95959,14.86449,756,3,460,0.8795159,1,STAR,5.743515e-05,54140,0.000837861,0.001190264,2532,0.8660254037844386,0.5000000000000001,-0.9966113117910923,-0.08224715856389792,-0.0011393499038017826,0.0,0.0,1.0,-1.5599870214387348,-1.5852380133638833,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6509469264701504,0.12619465379720868,-0.15711624613052116
1237648722833833994,162.793875,1.129810256,16.16288,14.83639,14.35541,14.18335,14.13665,756,6,314,0.8459709,1,STAR,2.367147e-05,54213,0.001318051,-0.000853326,2605,0.8660254037844387,-0.4999999999999998,-0.9550610342124735,0.29575266009999535,0.019717631013312607,0.0,0.0,1.0,-2.3544534960343224,-2.6576413935643197,0.7844572526567853,0.44194513800504137,-0.7636920297155072,-0.5207465989756958,0.8771572722740669,0.44508877920788054
1237648705127252195,213.8176037,0.477440775,19.5437,17.60891,16.5561,16.12821,15.78142,752,5,469,0.8328605,1,GALAXY,0.1439614,51615,-0.000762996,-0.001539037,7,1.0,6.123233995736766e-17,-0.8307846677676228,-0.5565315803814699,0.008332817071317526,1.0,0.0,0.0,-0.2689091090056309,0.25820540269073233,-0.8383312706478409,0.7336687706999448,0.08520711878796479,-0.13131902944083393,-0.8160541350245732,0.11637427370692434
1237648720170254470,210.2692286,-0.93935453,19.50514,18.97811,18.82311,18.81694,18.87347,756,1,631,0.8586471,0,STAR,-0.000301478,51942,0.001949292,0.003844331,334,0.8660254037844386,0.5000000000000001,-0.8635503187847239,-0.5039961116694358,-0.01639409493968543,0.0,0.0,1.0,1.8794852495082481,1.6981868756584342,-0.6340772879224318,0.44194513800504115,0.9341062672914372,-0.23399219413687045,-0.7116832565242904,-0.5975675347121353
1237648720718594087,236.4377434,-0.483939212,19.58192,18.63113,18.14728,17.98093,17.89396,756,2,806,0.8283192,0,STAR,0.000113362,55356,0.000151628,-0.000844064,3748,1.2246467991473532e-16,-1.0,-0.5528230252442385,-0.83325588142023,-0.008446232201617164,0.0,0.0,1.0,1.2390163678912998,1.3332695724957577,1.49840924732083,-1.4437860672719378,-1.61259117821898,0.7396907205894366,-1.3658152604102554,-0.36808835454770683
1237648722837569576,171.3236742,1.05076723,19.32298,18.43708,18.15808,18.04543,18.05881,756,6,371,0.8684814,1,STAR,0.000644909,55575,-0.000701139,0.002664743,3967,0.49999999999999994,0.8660254037844387,-0.9883900655562489,0.15082700134698213,0.01833831983557315,0.0,0.0,1.0,1.249251284840037,1.1291880615189986,1.6352031990543607,-0.35505864828599676,1.5555435744979365,-0.6251851502662776,0.5892371548350204,0.40526383397534455
1237648675605053923,242.0327747,1.085363567,17.92471,16.89563,16.34107,16.06352,15.82847,745,6,556,0.3366072,1,GALAXY,0.0244775,51690,-0.01615052,-0.008437401,82,0.49999999999999994,-0.8660254037844387,-0.46888227636417673,-0.8830575350593792,0.018942034906554734,1.0,0.0,0.0,-0.47268820080992136,-0.49194796061514284,-0.791484026903481,-0.35505864828599676,-1.385129336922007,1.0027241738229182,-1.464754938089274,0.4226949401868536
1237648721207558275,127.0484345,-0.1818972,19.10446,17.15544,16.26505,15.83949,15.49971,756,3,75,0.883145,1,GALAXY,0.05602004,55889,-0.002390889,-0.002163004,4281,-0.5000000000000004,0.8660254037844384,-0.6024868916089774,0.7981224634860997,-0.0031746997073171398,1.0,0.0,0.0,-0.5447306439990668,-0.218706953828891,1.8313369928640808,-2.5325134862578804,1.5555435744979358,0.584065968068956,1.87520257379836,-0.21588303912272833
1237648705130659937,221.5338532,0.623223399,16.26559,15.31763,15.03526,14.92372,14.86764,752,5,521,0.8857111,1,STAR,0.000397916,54653,-0.00052572,-2.47e-05,3045,-0.4999999999999997,-0.8660254037844388,-0.7485197981651229,-0.663023227918459,0.010877085796792637,0.0,0.0,1.0,-1.7101749508864574,-2.1515234531239336,1.05929441595703,-2.532513486257879,-1.3851293369220072,0.12646295392299725,-1.0276183806450194,0.18983511726723104
1237648721756618867,154.901135,0.341591974,19.09322,18.5456,18.05705,17.59463,17.48582,756,4,261,0.8871344,1,QUASAR,0.1477345,51941,0.002584246,-0.000615108,333,0.8660254037844386,0.5000000000000001,-0.9055611079970483,0.4241739452126882,0.005961869326121476,0.0,1.0,0.0,1.1535074274946082,1.2433180567325928,-0.6347019178390233,0.44194513800504115,0.9341062672914372,-0.36563556290607985,1.1322885706891659,0.04791773857147615
1237648702968758384,188.6212373,-1.194891022,18.09639,16.77439,16.26546,16.0649,15.97958,752,1,301,0.8191221,1,STAR,-0.000128913,54562,-0.000395239,0.003067745,2954,0.8660254037844387,-0.4999999999999998,-0.9884858901659057,-0.14986922978713235,-0.020853270868829182,0.0,0.0,1.0,-0.5443420962260109,-0.6194555225364141,1.0024530935472067,0.44194513800504137,-0.7636920297155072,-0.6254854225216373,-0.008148393911452641,-0.726317623906249
1237648705132495223,225.8014254,0.468648029,18.43803,17.08073,16.50616,16.17469,15.96114,752,5,549,0.9168617,1,GALAXY,0.04064452,51990,0.000127949,-0.000850261,382,1.0,6.123233995736766e-17,-0.697123946753294,-0.7169039691159368,0.008179359933793203,1.0,0.0,0.0,-0.3162361231185735,-0.2972791243265659,-0.6040950519260415,0.7336687706999448,0.08520711878796479,0.2875149871618781,-1.1346618777507942,0.11194349536184932
1237648705132494927,225.6903692,0.485676085,17.33077,16.34117,15.90429,15.72185,15.63862,752,5,549,0.9168617,1,STAR,-0.000263366,54970,-0.00238128,0.00017277,3362,0.49999999999999994,-0.8660254037844387,-0.6985104797843089,-0.7155496193918335,0.008476545268963189,0.0,0.0,1.0,-0.8866147771865982,-1.0750710452643326,1.2573020995165245,-0.35505864828599676,-1.385129336922007,0.2831702013929159,-1.131971225626301,0.12052414771069382
1237648722836783288,169.6424059,1.084714373,19.00925,17.52294,16.78535,16.41184,16.16119,756,6,359,0.8467066,1,GALAXY,0.06382966,51984,0.008356624,-0.00633457,376,1.0,6.123233995736766e-17,-0.9835285259558011,0.1797589135139457,0.018930706365445894,1.0,0.0,0.0,-0.051654043218842226,0.16779114090937242,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.6099512195925804,0.6467154483306168,0.4223678504506829
1237648720162586717,192.7986977,-0.966130176,18.37451,17.35253,16.83532,16.37831,16.26353,756,1,514,0.8549595,1,GALAXY,0.08786316,51609,0.00857225,-0.001202722,1,1.0,6.123233995736766e-17,-0.9750157591166296,-0.22149484019280055,-0.01686135350997238,1.0,0.0,0.0,-0.004298598781043135,-0.01142828854463112,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.5832759458053746,-0.15044517101141947,-0.6110587231193867
1237648720161407001,190.0392712,-0.880299353,19.13923,17.68875,17.17338,16.99162,16.92477,756,1,496,0.8303244,1,STAR,-4.66e-05,54567,-0.000581097,0.000933756,2959,0.8660254037844387,-0.4999999999999998,-0.9845722825452085,-0.17430256099384686,-0.015363517653989436,0.0,0.0,1.0,0.3160732552642443,0.34217277108230215,1.005576243130164,0.44194513800504137,-0.7636920297155072,-0.6132218944877889,-0.05668947111609979,-0.5678116068090473
1237648720686022767,162.0583379,-0.466288167,19.4854,18.1999,17.6562,17.40889,17.29086,756,2,309,0.8461187,1,STAR,0.000578048,54208,0.000125094,0.001688789,2600,0.8660254037844387,-0.4999999999999998,-0.9513391556848365,0.3080382784423686,-0.008138173942854442,0.0,0.0,1.0,0.7736309035223748,0.8797469238046525,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.5090838657418203,0.9015647975279335,-0.3591937675381516
1237648702969217081,189.7267668,-1.125126478,17.96154,16.40662,15.84876,15.63234,15.5385,752,1,308,0.8152425,1,STAR,-3.72e-05,54567,-0.001249893,-0.001172576,2959,0.8660254037844387,-0.4999999999999998,-0.9854346172968208,-0.16891727704466653,-0.019635899492603352,0.0,0.0,1.0,-0.9392393084980057,-1.0062375750585673,1.005576243130164,0.44194513800504137,-0.7636920297155072,-0.6159240729956781,-0.04599066456637019,-0.69116837755177
1237648720716628494,232.0209318,-0.475507123,19.22548,17.95052,17.36156,16.95983,16.69903,756,2,776,0.8478135,1,GALAXY,0.05408304,51673,0.01322667,0.04605837,65,0.49999999999999994,-0.8660254037844387,-0.6153523590467703,-0.7882084747442226,-0.008299069644292088,1.0,0.0,0.0,0.4944072063209843,0.6174751010404956,-0.8021027354855359,-0.35505864828599676,-1.385129336922007,0.5437512416366144,-1.2763207241626437,-0.363839320043864
1237648722832064662,158.8100513,1.239436691,19.34376,18.26366,17.7937,17.48838,17.29639,756,6,287,0.8495134,1,GALAXY,0.1070084,52317,-0.005858089,-0.001299412,709,0.8660254037844386,0.5000000000000001,-0.9321690772515447,0.36137643824179333,0.021630564016666416,1.0,0.0,0.0,0.9039365591196878,0.9468030286223735,-0.3998410692006324,0.44194513800504115,0.9341062672914372,-0.4490132564568092,1.0075303619805684,0.5003210236220316
1237648720134668534,129.0710644,-1.035450284,19.12161,18.15453,17.85553,17.73382,17.69554,756,1,88,0.8587617,1,STAR,0.00082578,58932,0.003773651,-0.00168009,7324,1.0,6.123233995736766e-17,-0.6301808850612473,0.7762380368609668,-0.01807103299912944,0.0,0.0,1.0,0.9625314586511916,0.8320314991562868,3.732085829051909,0.7336687706999448,0.08520711878796479,0.49728515149577657,1.831725340448448,-0.645985881096571
1237648720132440284,123.9052825,-1.045585508,19.06741,17.37084,16.74786,16.53343,16.45842,756,1,54,0.8612442,1,STAR,8.455879e-05,53816,-0.000342096,-0.000786395,2208,1.0,6.123233995736766e-17,-0.5577287502095183,0.8298226650616083,-0.018247896859052763,0.0,0.0,1.0,-0.08718247251588512,0.007828255985049031,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.7243183323817144,1.9381805574003983,-0.6510924833258119
1237649918431199302,20.41159049,13.2347013,19.09064,18.04169,17.61346,17.36285,17.19432,1035,1,98,0.8470141,1,GALAXY,0.05091982,51893,-0.00057562,-0.00069116,285,-2.4492935982947064e-16,1.0,0.9123195172110455,0.33949868333000344,0.22894047814442708,1.0,0.0,0.0,0.733127167375256,0.7133581794004596,-0.6646841538354136,-1.4437860672719387,1.7830054157949091,5.330804185301864,0.9640663831537393,6.485994241924152
1237648720171958435,214.1248627,-0.896404796,19.09467,18.04354,17.51385,17.18889,16.99958,756,1,657,0.8467238,0,GALAXY,0.1270055,51615,0.01293264,-0.01175806,7,1.0,6.123233995736766e-17,-0.8277156637840473,-0.5609296097915835,-0.01564457687494172,1.0,0.0,0.0,0.6387290120730896,0.7153038160678507,-0.8383312706478409,0.7336687706999448,0.08520711878796479,-0.12170211838681617,-0.8247915881102158,-0.575926648767794
1237648705129021468,217.7622284,0.56417761,18.89333,17.85076,17.44715,17.31207,17.24033,752,5,496,0.8424194,1,STAR,0.000165021,51999,-0.000336873,-0.001767808,391,1.0,6.123233995736766e-17,-0.7905205673077819,-0.6123563318659567,0.009846597739976681,0.0,0.0,1.0,0.5755189231397027,0.5125579583708653,-0.5984733826767182,0.7336687706999448,0.08520711878796479,-0.005149016347141014,-0.9269597478864838,0.16008176567565133
1237646585559187545,72.93996834,-0.946746735,18.60869,17.2593,16.75288,16.56083,16.48983,259,1,443,0.9129674,1,STAR,0.000285046,52263,-0.000940132,0.000726831,655,-2.4492935982947064e-16,1.0,0.29333346240437397,0.9558673899342444,-0.01652309578005811,0.0,0.0,1.0,-0.08242513148971253,-0.10947785962612518,-0.4335710846965715,-1.4437860672719387,1.7830054157949091,3.3911736522004285,2.188590404077374,-0.601292184729989
1237648720161275996,189.8136885,-1.040062843,19.29726,17.90809,17.3539,17.16934,17.07918,756,1,494,0.8338245,1,STAR,0.000245825,54567,0.000623415,-8.43e-05,2959,0.8660254037844387,-0.4999999999999998,-0.9852048640163713,-0.17041683628685642,-0.01815152413606416,0.0,0.0,1.0,0.48714799670734377,0.5728516611500348,1.005576243130164,0.44194513800504137,-0.7636920297155072,-0.6152041270867525,-0.048969800744415294,-0.6483099071552761
1237648720164159614,196.3345235,-0.840002976,19.45136,17.68343,16.75266,16.34103,16.03782,756,1,538,0.8291065,1,GALAXY,0.08230852,51986,-0.002072108,-0.003029041,378,1.0,6.123233995736766e-17,-0.9595328723468312,-0.2812147626115641,-0.014660292465077236,1.0,0.0,0.0,-0.08263362053867043,0.3365777510441889,-0.6065935715924073,0.7336687706999448,0.08520711878796479,-0.534759376351103,-0.2690892208243284,-0.5475073382099435
1237648703513755710,207.2248563,-0.782370622,16.88578,15.99562,15.6586,15.51201,15.47617,752,2,425,0.9190412,1,STAR,1.903297e-07,55630,0.00083424,-0.000191415,4022,1.0,6.123233995736766e-17,-0.8891350900417504,-0.4574410844772847,-0.01365451898435146,0.0,0.0,1.0,-1.1194496609953484,-1.4384844238678904,1.6695578444668913,0.7336687706999448,0.08520711878796479,-0.31416363439337835,-0.619193568970854,-0.5184675722509039
1237648721790107866,231.3453501,0.33777749,19.49159,17.8554,17.0315,16.70162,16.37968,756,4,772,0.8561406,1,GALAXY,0.1253211,51673,-0.004442729,-0.002461624,65,0.49999999999999994,-0.8660254037844387,-0.6246138888423204,-0.7809114772878445,0.005895295191076736,1.0,0.0,0.0,0.18161677223772468,0.5174378254717766,-0.8021027354855359,-0.35505864828599676,-1.385129336922007,0.5147296734846658,-1.2618239650471768,0.045995539052724015
1237648720165994612,200.502856,-0.856962572,19.5391,17.49508,16.54251,16.12238,15.8004,756,1,566,0.8120593,1,GALAXY,0.1063865,51984,-0.004314244,-0.004377357,376,1.0,6.123233995736766e-17,-0.9365499655518985,-0.35021489444008697,-0.014956260797949697,1.0,0.0,0.0,-0.2817880461661221,0.13849090439397968,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.46274103698350777,-0.4061700264616182,-0.5560528519688679
1237648703513755720,207.2581291,-0.83005592,15.85837,14.6398,14.627,14.65232,14.71224,752,2,425,0.9190412,1,STAR,0.000106044,51943,0.000978568,-0.000685821,335,0.8660254037844386,0.5000000000000001,-0.88885888492673,-0.4579519823641655,-0.014486702024313057,0.0,0.0,1.0,-2.0970737650985134,-2.8643942111006337,-0.6334526580058404,0.44194513800504115,0.9341062672914372,-0.31329812882934815,-0.6202085567987909,-0.5424952496342131
1237648720686219402,162.5277424,-0.527731705,18.79946,17.73359,17.34284,17.07536,16.99379,756,2,312,0.82811,1,GALAXY,0.07181372,51909,-0.005375509,-0.000877216,301,-2.4492935982947064e-16,1.0,-0.9538219788201011,0.3002312424417466,-0.009210525587155717,1.0,0.0,0.0,0.47666668360984327,0.38933079711785046,-0.6546900751699501,-1.4437860672719387,1.7830054157949091,-0.5168639433769359,0.886054757818673,-0.3901558493319853
1237648704046825654,198.4932243,-0.256808282,19.09543,17.3131,16.35899,15.97224,15.63603,752,3,367,0.8679309,1,GALAXY,0.1387181,51985,0.002618051,0.002511739,377,1.0,6.123233995736766e-17,-0.9483516463608058,-0.31718932092687896,-0.0044821350598197845,1.0,0.0,0.0,-0.4557058200949845,-0.05289664194743624,-0.6072182015089987,0.7336687706999448,0.08520711878796479,-0.49972232317100257,-0.34055896016576115,-0.25363270877583305
1237648703510872090,200.5762333,-0.631802108,18.85772,17.92864,17.55096,17.41381,17.34662,752,2,381,0.8437425,1,STAR,-0.000110984,54970,0.002934892,0.002092615,3362,0.49999999999999994,-0.8660254037844387,-0.9361484831176895,-0.3514319666169548,-0.011026803534511475,0.0,0.0,1.0,0.6738973239219331,0.594464003590501,1.2573020995165245,-0.35505864828599676,-1.385129336922007,-0.4614829673035068,-0.4085879527771562,-0.4425973657554601
1237648702967185465,185.0694218,-1.051128906,17.262,16.14839,15.70567,15.5601,15.49644,752,1,277,0.8078699,1,STAR,0.000156675,52000,0.00151731,0.002904088,392,0.8660254037844387,-0.4999999999999998,-0.9959207469129572,-0.08834783740465772,-0.01834463121072667,0.0,0.0,1.0,-1.074842481293782,-1.2778169029613218,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.648782999331054,0.11407459042538737,-0.653885500825918
1237648675605184926,242.2733329,1.082977569,19.36918,18.02738,17.53441,17.23723,17.04132,745,6,558,0.3390444,1,GALAXY,0.05533386,51690,0.00458537,0.00414462,82,0.49999999999999994,-0.8660254037844387,-0.4651709753279841,-0.8850190611710447,0.018900398840628524,1.0,0.0,0.0,0.6582132613754944,0.6983084168543267,-0.791484026903481,-0.35505864828599676,-1.385129336922007,1.0143537618426006,-1.4686518520884226,0.42149277923001494
1237648721754587493,150.2983711,0.252925015,19.39182,17.86246,17.0881,16.66994,16.33479,756,4,230,0.8798336,1,GALAXY,0.1046337,51633,-0.000792352,-0.005158446,25,1.0,6.123233995736766e-17,-0.8686089651316445,0.49547853547786874,0.004414359935488665,1.0,0.0,0.0,0.23525531846905345,0.524862795672734,-0.8270879321491945,0.7336687706999448,0.08520711878796479,-0.2498437708153045,1.2739475852469797,0.0032363949244312257
1237648702973673491,199.8114078,-1.25191956,17.34374,16.19823,15.82309,15.68406,15.6592,752,1,376,0.8583125,1,STAR,8.317745e-05,54970,0.003872212,0.002786526,3362,0.49999999999999994,-0.8660254037844387,-0.9405887301251556,-0.33884434341802294,-0.021848379691780034,0.0,0.0,1.0,-0.9635661898011544,-1.2254003994463423,1.2573020995165245,-0.35505864828599676,-1.385129336922007,-0.47539675195715875,-0.38358044216172094,-0.7550494684776681
1237648720139911361,140.9454875,-1.024994918,19.21759,18.33201,18.0083,17.87033,17.86046,756,1,168,0.7841772,1,STAR,0.000612978,55534,0.002665199,0.001333429,3926,-2.4492935982947064e-16,1.0,-0.7764226021925176,0.6299586823283841,-0.017888581936128644,0.0,0.0,1.0,1.1073081496010146,1.0186864157662099,1.6095933724741107,-1.4437860672719387,1.7830054157949091,0.03902781668459205,1.5411158700598688,-0.6407179591737363
1237648703512641622,204.6558355,-0.672498479,17.95808,16.78723,16.91427,16.98991,17.0636,752,2,408,0.8757089,1,STAR,-0.000626843,51671,0.002500524,0.000629656,63,0.49999999999999994,-0.8660254037844387,-0.9087674046557446,-0.4171379220985678,-0.011737043177541144,0.0,0.0,1.0,0.07052053946919334,-0.6059517523692316,-0.8033519953187188,-0.35505864828599676,-1.385129336922007,-0.37568268892627893,-0.5391243021130011,-0.4631041631642863
1237648720691134498,173.7438997,-0.513867292,16.83441,15.743,15.36877,15.23022,15.21796,756,2,387,0.8735372,1,STAR,0.000114152,54523,0.000397039,0.001417071,2915,0.8660254037844386,0.5000000000000001,-0.9940047627009585,0.10896832903357916,-0.008968555928395858,0.0,0.0,1.0,-1.3941150294445737,-1.704163740038721,0.9780925268001396,0.44194513800504115,0.9341062672914372,-0.6427791460137225,0.5060775959824583,-0.38316944295497046
1237648675604070613,239.6784087,1.19478032,19.35302,17.84436,17.16458,16.87727,16.69646,745,6,541,0.3106202,1,STAR,-0.000224826,51692,0.02471786,0.02180624,84,0.49999999999999994,-0.8660254037844387,-0.5047431878402623,-0.8630176915819732,0.020851339174545975,0.0,0.0,1.0,0.3077336933060157,0.5058271071971929,-0.790234767070298,-0.35505864828599676,-1.385129336922007,0.8903518218067037,-1.4249422911286134,0.4778224118786415
1237648704047808623,200.6984963,-0.231381136,18.59395,17.27432,16.64532,16.26259,16.04436,752,3,382,0.8754914,1,GALAXY,0.08181835,51984,0.002220171,0.001348091,376,1.0,6.123233995736766e-17,-0.9354456794335774,-0.3534474112860532,-0.004038351673693068,1.0,0.0,0.0,-0.18435732287914253,-0.09368139327791117,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.4592806891198637,-0.41259198540196323,-0.24081932095382536
1237648704054100168,215.1372376,-0.248436875,19.44927,18.13828,17.69925,17.42694,17.3126,752,3,478,0.8434508,0,GALAXY,0.06351992,51609,0.002320972,0.004141758,1,1.0,6.123233995736766e-17,-0.8177681503856614,-0.5755314509887088,-0.004336027864957846,1.0,0.0,0.0,0.8144284196930245,0.8149414473481329,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.09053097880117388,-0.8538006943545938,-0.2494141458240034
1237648702972690499,197.5954381,-1.136540691,17.33787,16.3675,16.08342,15.96498,15.93136,752,1,361,0.8570821,1,STAR,2.043099e-05,56727,0.00052108,0.002677216,5119,1.0,6.123233995736766e-17,-0.9530272093111085,-0.30223452493258174,-0.019835076290678988,0.0,0.0,1.0,-0.7168573074618979,-1.047379902857645,2.3547768629677286,0.7336687706999448,0.08520711878796479,-0.5143734846752426,-0.31084864760963127,-0.6969192227583999
